EngSize,Age,Gender,Marital,exp,Owner,vAge,Garage,AntiTFD,import,Loss
1.8,31,M,married,2,personal,1,Y,N,Domestic,396
1.8,31,M,married,2,personal,1,Y,N,Imported,655.7
1.8,31,M,married,2,personal,1,Y,N,Imported,12866
2,31,F,married,2,personal,1,Y,N,Imported,0
1.4,30,M,married,2,personal,1,Y,N,Domestic,0
1.4,30,M,unmarried,2,personal,1,Y,N,Domestic,0
1.4,30,F,married,2,personal,1,Y,N,Domestic,320
1.4,30,M,married,2,company,1,Y,N,Domestic,2599.2
1.6,30,M,married,2,personal,1,Y,N,Imported,0
1.6,30,M,married,2,personal,1,Y,N,Domestic,0
1.6,30,M,married,2,personal,1,Y,N,Domestic,0
1.8,30,F,married,2,personal,1,Y,N,Imported,0
1.8,30,M,married,2,personal,1,Y,N,Domestic,0
2,30,M,married,2,personal,1,Y,N,Domestic,1520
2,30,M,married,2,personal,1,N,Y,Imported,6753.6
2.3,30,F,married,2,personal,1,Y,Y,Imported,0
2.4,30,M,married,2,personal,1,N,N,Domestic,200
2.5,30,F,married,2,personal,1,Y,N,Imported,0
1.2,29,M,unmarried,2,personal,1,Y,N,Domestic,576
1.4,29,F,married,2,personal,1,Y,N,Imported,0
1.6,29,F,married,2,personal,1,N,N,Domestic,0
1.6,29,F,married,2,personal,1,Y,Y,Imported,384
1.6,29,F,married,2,personal,1,Y,N,Domestic,1899.4
1.8,29,M,married,2,personal,1,Y,N,Domestic,0
1.8,29,M,unmarried,2,personal,1,Y,N,Domestic,0
1.8,29,M,unmarried,2,personal,1,Y,N,Imported,0
1.8,29,M,married,2,personal,1,Y,N,Imported,0
1.8,29,F,married,2,personal,1,Y,N,Domestic,1815.2
2.3,29,F,married,2,personal,1,Y,Y,Imported,0
2.3,29,M,married,2,personal,1,Y,N,Imported,0
2.5,29,M,married,2,personal,1,Y,N,Domestic,0
1.4,28,F,married,2,personal,1,Y,N,Imported,1297.2
1.5,28,M,married,2,personal,1,Y,N,Domestic,1008
1.6,28,M,unmarried,2,personal,1,Y,Y,Domestic,0
1.6,28,F,married,2,personal,1,Y,Y,Imported,8816
1.8,28,M,married,2,personal,1,Y,N,Domestic,0
1.8,28,M,married,2,personal,1,Y,N,Domestic,0
1.8,28,M,married,2,personal,1,Y,N,Domestic,0
1.8,28,F,married,2,personal,1,Y,N,Domestic,480
1.8,28,F,married,2,personal,1,N,N,Domestic,9604
1.4,27,M,married,2,personal,1,N,N,Imported,120
1.6,27,M,married,2,personal,1,Y,N,Imported,0
1.6,27,M,married,2,personal,1,Y,Y,Imported,800
1.8,27,M,unmarried,2,personal,1,Y,N,Imported,0
1.8,27,M,married,2,government,1,Y,N,Domestic,0
1.8,27,M,unmarried,2,personal,1,Y,N,Domestic,0
1.8,27,M,married,2,personal,1,Y,Y,Domestic,552.3
1,26,F,married,2,personal,1,N,N,Domestic,0
1.6,26,F,unmarried,2,personal,1,Y,N,Domestic,0
1.8,26,M,unmarried,2,personal,1,Y,N,Domestic,0
3,26,M,married,2,personal,1,Y,N,Imported,912
1,25,M,unmarried,2,personal,1,Y,N,Domestic,3056
1.6,25,M,unmarried,2,personal,1,Y,N,Domestic,0
1.8,25,M,unmarried,2,personal,1,Y,N,Domestic,197.2
2,25,M,unmarried,2,company,1,Y,Y,Imported,0
2,25,M,unmarried,2,personal,1,Y,N,Imported,1087.2
2.3,25,M,married,2,personal,1,Y,N,Imported,0
2.4,25,F,unmarried,2,personal,1,Y,Y,Imported,0
2.8,25,F,married,2,personal,1,N,Y,Imported,0
1.4,24,M,married,2,personal,1,Y,N,Domestic,2552.8
1.8,24,M,unmarried,2,company,1,Y,N,Imported,0
1.8,24,M,married,2,personal,1,Y,N,Domestic,0
1.8,24,M,unmarried,2,personal,1,N,Y,Domestic,0
2.3,24,F,unmarried,2,personal,1,Y,N,Imported,0
2.4,24,M,unmarried,2,personal,1,N,Y,Imported,0
1.4,23,F,married,2,personal,1,Y,N,Imported,200
1.8,23,M,unmarried,2,personal,1,Y,N,Domestic,0
1.8,23,M,unmarried,2,personal,1,Y,Y,Domestic,161.5
1.5,22,F,unmarried,2,personal,1,Y,N,Domestic,913.5
1.6,22,M,unmarried,2,personal,1,Y,N,Domestic,0
1.6,22,M,unmarried,2,government,1,Y,N,Domestic,0
2,22,F,unmarried,2,personal,1,Y,Y,Imported,320
1.8,21,M,unmarried,2,government,1,Y,Y,Imported,0
2,21,M,unmarried,2,personal,1,Y,Y,Imported,568
2,46,M,married,1,personal,10,N,N,Imported,0
1.8,45,M,married,1,company,10,Y,N,Domestic,583.2
1.8,41,M,married,1,company,10,Y,Y,Domestic,0
1.2,38,M,married,1,personal,10,Y,N,Domestic,0
1.6,34,M,married,1,personal,10,N,N,Domestic,0
1.6,34,F,married,1,personal,10,Y,N,Domestic,0
1.6,34,F,married,1,personal,10,Y,N,Domestic,0
1.8,34,M,married,1,personal,10,Y,Y,Domestic,0
1.8,32,M,married,1,personal,10,Y,N,Domestic,0
1.8,32,M,married,1,personal,10,Y,N,Domestic,0
1.6,44,M,married,1,personal,9,N,N,Domestic,2289.8
1.8,40,M,married,1,government,9,Y,N,Domestic,0
1.8,37,M,married,1,company,9,Y,N,Imported,1891.6
2,50,M,married,1,personal,8,Y,N,Imported,0
1.6,38,M,married,1,personal,8,Y,N,Domestic,0
1.8,38,M,married,1,personal,8,Y,N,Domestic,0
1,35,M,married,1,personal,8,Y,N,Domestic,0
2,33,M,married,1,personal,8,Y,N,Imported,0
1.6,32,M,married,1,personal,8,Y,Y,Domestic,0
1.6,32,M,married,1,personal,8,Y,N,Domestic,5840
1.6,29,M,married,1,personal,8,Y,N,Domestic,2244.2
1.6,24,M,unmarried,1,company,8,N,N,Domestic,0
1.6,22,M,unmarried,1,personal,8,Y,Y,Domestic,1194.4
1.6,41,M,married,1,personal,7,Y,N,Domestic,0
1.6,35,M,married,1,personal,7,Y,Y,Domestic,1208
1.8,24,M,unmarried,1,personal,7,Y,N,Domestic,1027.3
1.6,57,M,married,1,personal,6,Y,N,Domestic,789.6
1.8,44,M,married,1,company,6,Y,N,Domestic,3655.2
1.8,34,M,married,1,personal,6,Y,N,Domestic,0
1.5,30,M,married,1,company,6,Y,N,Domestic,0
1.6,41,M,married,1,personal,5,Y,N,Domestic,0
2.2,36,F,married,1,personal,5,Y,N,Imported,324
2.2,35,M,married,1,company,5,Y,N,Imported,0
1.8,33,M,married,1,company,5,Y,N,Domestic,404.8
2.2,26,M,married,1,personal,5,Y,N,Domestic,2390.5
1.6,23,M,married,1,personal,5,Y,N,Domestic,0
1.8,47,M,married,1,personal,4,N,N,Domestic,0
1.8,46,M,married,1,personal,4,Y,N,Domestic,0
2,35,F,married,1,personal,4,Y,N,Imported,0
1.8,31,M,married,1,personal,4,Y,N,Domestic,2384
1.8,45,M,married,1,personal,3,N,N,Domestic,0
1.6,42,M,married,1,personal,3,Y,N,Domestic,1200
1.8,40,M,married,1,personal,3,Y,N,Domestic,279.1
2,40,M,married,1,personal,3,Y,N,Domestic,6252
2.4,40,M,married,1,company,3,N,N,Imported,0
1.6,38,M,married,1,personal,3,Y,N,Domestic,0
1.8,38,M,married,1,company,3,Y,N,Domestic,0
1.6,36,F,unmarried,1,personal,3,Y,N,Domestic,0
1.8,36,M,married,1,personal,3,N,N,Domestic,0
1,35,M,married,1,personal,3,Y,N,Domestic,0
1.6,35,F,married,1,personal,3,Y,Y,Domestic,0
1.6,35,M,married,1,personal,3,Y,N,Domestic,0
1.8,26,M,married,1,personal,3,Y,N,Domestic,0
1.8,48,M,married,1,personal,2,Y,N,Domestic,440
2.2,46,M,married,1,company,2,Y,N,Domestic,0
2.4,45,F,married,1,personal,2,N,Y,Domestic,0
1.8,44,M,married,1,personal,2,N,N,Domestic,0
1.6,42,M,married,1,personal,2,N,N,Domestic,0
1.6,41,M,married,1,personal,2,Y,N,Domestic,0
1.8,40,M,married,1,personal,2,Y,N,Domestic,0
2.2,40,F,married,1,personal,2,N,N,Imported,4663.2
1.8,39,F,married,1,company,2,Y,N,Domestic,0
1.8,38,M,married,1,personal,2,Y,N,Domestic,0
3,37,M,married,1,personal,2,Y,N,Imported,0
1.8,36,M,married,1,personal,2,Y,N,Domestic,0
1.6,35,M,married,1,personal,2,Y,Y,Domestic,976
1.6,35,M,married,1,personal,2,Y,N,Domestic,1320
1.8,34,M,married,1,company,2,Y,N,Domestic,0
1.8,34,M,married,1,personal,2,Y,Y,Imported,0
1.8,32,M,married,1,company,2,Y,N,Domestic,0
2.2,31,M,married,1,personal,2,Y,N,Domestic,0
1.8,30,M,married,1,personal,2,Y,N,Domestic,0
3,21,M,unmarried,1,personal,2,N,N,Imported,6449.6
1.8,57,M,married,1,personal,1,Y,N,Domestic,0
1.5,56,M,married,1,personal,1,Y,N,Domestic,682.4
1.8,53,M,married,1,personal,1,Y,Y,Domestic,1020
1.8,52,M,married,1,personal,1,Y,N,Domestic,0
1.8,51,M,married,1,personal,1,Y,Y,Domestic,186.2
1.6,50,M,married,1,personal,1,Y,N,Domestic,0
1.8,50,M,married,1,personal,1,Y,N,Domestic,0
1.8,50,M,married,1,company,1,Y,N,Domestic,0
2,50,M,married,1,personal,1,Y,Y,Imported,528
1.4,49,F,married,1,personal,1,Y,N,Imported,552
1.8,49,M,married,1,personal,1,Y,Y,Domestic,0
2,49,M,married,1,personal,1,Y,N,Domestic,0
2,49,M,married,1,personal,1,Y,Y,Imported,864.8
3,49,M,married,1,personal,1,Y,N,Imported,0
1.8,48,M,married,1,personal,1,Y,N,Domestic,0
2,48,M,married,1,personal,1,Y,N,Imported,320
2,48,M,married,1,personal,1,Y,Y,Imported,880
1,47,M,married,1,personal,1,N,N,Domestic,0
1.6,47,M,married,1,personal,1,N,N,Domestic,0
1.6,47,M,unmarried,1,personal,1,Y,N,Domestic,948.8
1.8,47,M,married,1,company,1,Y,Y,Domestic,0
2,47,M,married,1,personal,1,Y,Y,Imported,0
2.2,47,M,married,1,personal,1,Y,N,Imported,322
2.5,47,M,married,1,personal,1,Y,N,Imported,0
3,47,M,married,1,personal,1,Y,Y,Imported,0
1.6,46,M,married,1,personal,1,Y,N,Domestic,3289.6
1.8,46,M,married,1,personal,1,Y,N,Domestic,0
1.8,46,M,married,1,personal,1,Y,Y,Imported,0
1.8,46,M,married,1,personal,1,Y,N,Domestic,0
1.8,46,M,married,1,personal,1,Y,N,Domestic,0
1.8,46,M,married,1,personal,1,N,Y,Domestic,0
1.8,46,M,married,1,personal,1,Y,Y,Domestic,0
2,46,M,married,1,personal,1,Y,N,Imported,0
1.6,45,M,married,1,personal,1,Y,N,Domestic,0
1.8,45,M,married,1,personal,1,Y,N,Domestic,0
1.8,45,M,married,1,personal,1,Y,N,Imported,0
1.8,45,F,unmarried,1,personal,1,Y,Y,Imported,0
1.8,45,M,married,1,personal,1,Y,N,Domestic,2480
2,45,M,married,1,personal,1,Y,Y,Imported,0
1.3,44,F,married,1,personal,1,Y,N,Domestic,0
1.3,44,M,unmarried,1,personal,1,Y,N,Domestic,0
1.6,44,F,married,1,personal,1,Y,Y,Domestic,0
1.6,44,M,married,1,personal,1,Y,N,Domestic,0
2,44,M,married,1,personal,1,Y,N,Domestic,0
1.4,42,M,married,1,personal,1,Y,N,Domestic,0
1.6,42,F,married,1,personal,1,Y,N,Domestic,464
1.8,42,M,married,1,personal,1,N,N,Domestic,0
1.8,42,M,married,1,personal,1,N,N,Domestic,0
1.6,41,M,married,1,personal,1,Y,N,Domestic,0
1.8,41,M,married,1,personal,1,Y,N,Domestic,0
1.8,41,M,married,1,personal,1,Y,N,Domestic,0
1.8,41,M,married,1,personal,1,Y,N,Domestic,0
1.8,41,M,married,1,personal,1,N,N,Domestic,0
2,41,M,married,1,personal,1,Y,N,Imported,520
2.3,41,M,married,1,personal,1,Y,N,Imported,1024
2.4,41,M,married,1,personal,1,Y,Y,Imported,784
2.5,41,M,married,1,personal,1,Y,Y,Imported,0
1,40,F,unmarried,1,personal,1,Y,N,Domestic,0
1.3,40,M,married,1,personal,1,Y,N,Domestic,460.8
1.6,40,M,married,1,personal,1,Y,N,Domestic,0
1.8,40,M,married,1,personal,1,Y,N,Domestic,0
1.8,40,M,married,1,personal,1,Y,N,Domestic,0
2,40,M,married,1,personal,1,Y,Y,Imported,0
2,40,F,married,1,personal,1,N,Y,Imported,264
2,40,M,married,1,personal,1,Y,N,Domestic,3929.6
1.4,39,M,married,1,personal,1,Y,N,Domestic,1707.2
1.6,39,M,married,1,personal,1,N,N,Domestic,0
1.6,39,F,married,1,personal,1,N,N,Domestic,0
1.6,39,M,married,1,personal,1,Y,N,Domestic,0
1.6,39,M,married,1,personal,1,Y,N,Domestic,0
1.6,39,M,married,1,personal,1,Y,Y,Domestic,322
1.8,39,M,married,1,personal,1,Y,N,Domestic,0
1.8,39,M,married,1,personal,1,Y,N,Domestic,0
1.6,38,M,married,1,personal,1,Y,N,Imported,0
1.6,38,M,married,1,personal,1,Y,N,Domestic,0
1.6,38,F,married,1,personal,1,Y,N,Domestic,0
1.8,38,F,married,1,personal,1,Y,N,Domestic,0
1.8,38,M,married,1,personal,1,N,N,Domestic,0
1.8,38,M,married,1,personal,1,Y,N,Domestic,0
1.8,38,M,married,1,personal,1,Y,Y,Imported,0
1.8,38,M,married,1,company,1,Y,Y,Imported,0
1.8,38,M,married,1,personal,1,Y,N,Domestic,771
1.8,38,M,married,1,personal,1,Y,N,Domestic,2662.6
2.5,38,F,married,1,personal,1,Y,Y,Imported,627.8
1.4,37,F,married,1,personal,1,Y,N,Domestic,160
1.6,37,M,married,1,personal,1,N,N,Domestic,0
1.6,37,M,married,1,personal,1,Y,N,Domestic,270
1.6,37,M,married,1,personal,1,Y,N,Domestic,2722.4
1.8,37,M,married,1,personal,1,Y,N,Domestic,0
1.8,37,M,married,1,personal,1,Y,N,Domestic,0
1.8,37,M,married,1,personal,1,Y,Y,Domestic,0
1.8,37,F,married,1,personal,1,Y,N,Domestic,0
1.8,37,M,married,1,personal,1,Y,N,Domestic,0
1.8,37,M,married,1,personal,1,N,Y,Imported,0
2,37,M,married,1,personal,1,Y,N,Domestic,0
2,37,M,married,1,company,1,Y,N,Imported,0
1.6,36,M,married,1,personal,1,Y,Y,Domestic,0
1.6,36,F,married,1,personal,1,N,Y,Domestic,0
1.6,36,M,married,1,personal,1,Y,N,Domestic,0
1.6,36,M,married,1,personal,1,Y,Y,Imported,0
1.6,36,M,married,1,personal,1,Y,N,Domestic,1000
1.6,36,M,married,1,personal,1,Y,N,Imported,1001
1.6,36,M,married,1,personal,1,Y,N,Domestic,3284
1.8,36,M,married,1,personal,1,Y,Y,Domestic,0
1.8,36,M,married,1,personal,1,N,N,Domestic,0
1.8,36,M,married,1,personal,1,N,N,Domestic,0
1.8,36,M,married,1,personal,1,Y,N,Domestic,173.6
1.8,36,M,married,1,company,1,Y,Y,Domestic,979.2
2,36,M,married,1,company,1,N,N,Domestic,2850
2.2,36,F,married,1,personal,1,Y,N,Imported,0
1,35,M,married,1,personal,1,Y,N,Domestic,180
1.3,35,M,married,1,personal,1,Y,N,Domestic,1084.6
1.6,35,M,married,1,personal,1,Y,N,Imported,0
1.6,35,F,married,1,personal,1,N,N,Domestic,0
1.6,35,F,married,1,personal,1,Y,N,Domestic,0
1.6,35,M,married,1,personal,1,Y,N,Domestic,256
1.6,35,M,married,1,personal,1,Y,N,Domestic,544
1.6,35,M,unmarried,1,personal,1,Y,Y,Domestic,893.7
1.8,35,F,married,1,company,1,Y,N,Domestic,0
1.8,35,M,married,1,personal,1,Y,Y,Imported,0
1.8,35,M,married,1,company,1,Y,Y,Domestic,0
1.8,35,M,married,1,personal,1,N,N,Domestic,0
1.8,35,M,married,1,company,1,Y,Y,Domestic,0
2,35,M,married,1,personal,1,Y,Y,Imported,0
2,35,M,married,1,personal,1,N,Y,Imported,0
2,35,M,married,1,personal,1,Y,N,Imported,0
1,34,F,married,1,personal,1,N,N,Domestic,0
1.4,34,F,married,1,personal,1,Y,N,Imported,0
1.4,34,M,unmarried,1,personal,1,Y,Y,Imported,0
1.4,34,F,married,1,personal,1,Y,N,Imported,920
1.6,34,F,married,1,company,1,Y,N,Imported,0
1.6,34,F,married,1,personal,1,Y,N,Domestic,0
1.6,34,M,married,1,personal,1,Y,Y,Domestic,560
1.6,34,F,married,1,personal,1,Y,N,Domestic,917.2
1.8,34,F,married,1,company,1,Y,N,Domestic,0
1.8,34,M,unmarried,1,government,1,Y,N,Domestic,0
1.8,34,M,married,1,personal,1,Y,Y,Imported,2020
2,34,F,married,1,personal,1,Y,N,Imported,0
2,34,F,married,1,personal,1,Y,N,Domestic,80
2,34,M,married,1,company,1,Y,Y,Domestic,192
2.3,34,M,married,1,personal,1,N,Y,Imported,0
2.4,34,M,married,1,personal,1,Y,Y,Imported,0
2.5,34,F,married,1,personal,1,Y,N,Imported,480
1.2,33,M,married,1,personal,1,Y,N,Domestic,0
1.3,33,M,unmarried,1,personal,1,Y,Y,Domestic,0
1.6,33,M,married,1,personal,1,Y,N,Domestic,0
1.6,33,M,married,1,personal,1,Y,N,Domestic,827.8
1.6,33,M,married,1,personal,1,Y,N,Imported,859.3
1.6,33,F,unmarried,1,personal,1,Y,N,Imported,1380
1.8,33,M,married,1,personal,1,Y,Y,Domestic,364
1.8,33,F,married,1,personal,1,Y,N,Domestic,597.1
2,33,M,married,1,personal,1,Y,N,Domestic,672
2.3,33,M,married,1,company,1,Y,N,Domestic,0
2.5,33,M,married,1,personal,1,N,Y,Imported,0
2.6,33,F,married,1,personal,1,Y,Y,Imported,0
2.8,33,M,married,1,personal,1,N,N,Domestic,0
1.3,32,M,married,1,personal,1,Y,Y,Domestic,384
1.6,32,M,married,1,personal,1,Y,Y,Domestic,0
1.6,32,M,married,1,personal,1,Y,N,Imported,0
1.6,32,M,married,1,personal,1,Y,N,Domestic,0
1.6,32,F,married,1,company,1,Y,N,Imported,791.2
1.8,32,F,unmarried,1,personal,1,Y,Y,Domestic,0
1.8,32,M,married,1,personal,1,N,Y,Domestic,0
1.8,32,F,married,1,company,1,Y,N,Domestic,0
1,31,M,married,1,personal,1,Y,N,Domestic,0
1,31,F,married,1,personal,1,N,N,Domestic,0
1.4,31,M,married,1,personal,1,Y,N,Domestic,0
1.6,31,M,married,1,personal,1,Y,Y,Domestic,0
1.6,31,M,married,1,personal,1,N,N,Domestic,0
1.6,31,M,married,1,personal,1,Y,N,Domestic,306
1.6,31,M,married,1,personal,1,Y,N,Domestic,360
1.6,31,M,married,1,personal,1,Y,N,Domestic,408
1.6,31,M,married,1,personal,1,Y,N,Domestic,487.2
1.6,31,M,married,1,company,1,Y,N,Domestic,904
1.8,31,M,married,1,personal,1,Y,N,Domestic,0
1.8,31,M,married,1,personal,1,N,N,Imported,0
1.8,31,M,married,1,personal,1,Y,N,Domestic,354.9
1.8,31,M,married,1,personal,1,Y,N,Domestic,640
1.8,31,M,married,1,personal,1,Y,Y,Domestic,1385.6
2,31,F,married,1,personal,1,Y,Y,Domestic,0
2.4,31,F,married,1,personal,1,N,N,Imported,0
1,30,M,unmarried,1,personal,1,Y,N,Domestic,624
1.4,30,F,married,1,personal,1,Y,N,Imported,0
1.6,30,F,married,1,personal,1,Y,N,Domestic,0
1.6,30,F,married,1,personal,1,Y,N,Domestic,0
1.6,30,M,married,1,personal,1,Y,N,Domestic,0
1.8,30,M,married,1,personal,1,N,Y,Domestic,1012
1.8,30,M,married,1,personal,1,Y,Y,Imported,1360
1.8,30,M,married,1,personal,1,Y,N,Domestic,1778.9
2,30,M,married,1,personal,1,Y,N,Imported,0
2,30,M,unmarried,1,company,1,Y,N,Domestic,956
3,30,F,married,1,personal,1,Y,N,Imported,901.6
1.4,29,M,married,1,personal,1,N,N,Domestic,0
1.6,29,M,married,1,personal,1,Y,N,Imported,0
1.6,29,F,unmarried,1,personal,1,Y,N,Domestic,191.4
1.6,29,M,married,1,personal,1,Y,N,Domestic,240
1.8,29,M,married,1,personal,1,Y,N,Domestic,0
1,28,M,married,1,company,1,Y,N,Domestic,720
1.6,28,M,married,1,company,1,Y,N,Domestic,0
1.8,28,M,married,1,personal,1,Y,N,Domestic,0
1.8,28,M,married,1,personal,1,Y,Y,Imported,0
1.8,28,M,married,1,personal,1,Y,Y,Domestic,0
1.8,28,M,married,1,personal,1,Y,Y,Imported,2273.6
1.8,28,M,married,1,personal,1,Y,Y,Domestic,3473.6
1.3,27,M,married,1,personal,1,Y,N,Domestic,480
1.4,27,M,married,1,company,1,Y,N,Imported,791.2
1.6,27,M,unmarried,1,personal,1,Y,N,Domestic,0
1.8,27,M,married,1,personal,1,N,Y,Domestic,0
1.8,27,M,married,1,personal,1,Y,Y,Domestic,0
1.8,27,M,married,1,personal,1,Y,Y,Domestic,0
1.8,27,M,married,1,personal,1,Y,Y,Imported,0
1.6,26,M,married,1,personal,1,Y,N,Domestic,605.5
1.4,25,F,married,1,personal,1,Y,Y,Imported,758.1
1.6,25,M,married,1,personal,1,N,N,Domestic,0
1.6,25,M,unmarried,1,personal,1,Y,N,Domestic,280
1.6,25,M,married,1,personal,1,Y,Y,Imported,775
1.8,25,M,unmarried,1,personal,1,Y,N,Domestic,0
2,25,M,unmarried,1,personal,1,N,Y,Domestic,0
2,25,F,unmarried,1,personal,1,Y,N,Imported,918.4
2.3,25,M,married,1,personal,1,N,N,Imported,2992
2.5,24,M,married,1,personal,1,Y,N,Imported,0
1.6,23,F,married,1,personal,1,Y,N,Imported,0
1.6,23,M,married,1,personal,1,Y,N,Imported,2081.6
2,23,M,married,1,personal,1,Y,N,Imported,0
1.6,22,M,unmarried,1,personal,1,Y,N,Domestic,0
1.6,22,M,unmarried,1,personal,1,Y,N,Domestic,320
1.8,22,M,unmarried,1,personal,1,Y,N,Domestic,0
1.6,21,M,unmarried,1,personal,1,Y,N,Domestic,0
1.6,21,M,married,1,personal,1,Y,N,Domestic,345.6
1.8,21,M,unmarried,1,personal,1,Y,N,Imported,7356.8
1.6,46,M,married,0,company,10,Y,Y,Domestic,473.6
1.8,33,M,married,0,personal,10,Y,N,Domestic,0
1.6,43,M,married,0,personal,9,Y,N,Domestic,0
2.2,24,M,unmarried,0,personal,9,N,N,Imported,0
3,54,M,married,0,personal,8,Y,Y,Imported,344.6
1.4,44,M,married,0,personal,7,N,N,Domestic,0
1.6,30,M,married,0,personal,7,Y,N,Domestic,0
1.6,24,M,married,0,personal,7,N,N,Domestic,3039.2
1.6,41,M,married,0,personal,6,Y,N,Domestic,0
1.6,27,F,unmarried,0,personal,6,Y,N,Domestic,987.2
1.8,27,M,unmarried,0,personal,6,Y,N,Domestic,396
1.6,25,M,married,0,personal,6,Y,N,Domestic,0
2.2,43,M,married,0,company,5,Y,N,Imported,624
1.2,41,M,married,0,government,5,Y,N,Domestic,0
1.8,38,M,married,0,personal,5,Y,N,Domestic,694.1
1.8,38,M,married,0,personal,5,N,N,Domestic,920
1.6,34,F,married,0,personal,5,Y,N,Domestic,304.8
1.8,33,M,married,0,company,5,Y,Y,Domestic,560.5
1.8,39,M,married,0,personal,4,Y,N,Domestic,0
1.8,37,F,married,0,company,4,Y,N,Domestic,0
1.8,37,M,married,0,personal,4,Y,N,Domestic,0
1.3,36,M,married,0,personal,4,Y,N,Domestic,0
1,34,M,married,0,personal,4,Y,N,Domestic,0
1.6,33,M,married,0,personal,4,N,N,Domestic,568
1.8,33,M,married,0,personal,4,Y,N,Domestic,0
1.8,27,F,married,0,personal,4,Y,N,Domestic,0
1,25,M,married,0,company,4,N,N,Domestic,0
1.8,25,M,unmarried,0,personal,4,Y,Y,Domestic,1959.6
1.8,55,M,married,0,company,3,N,N,Domestic,0
3,45,M,married,0,personal,3,Y,N,Imported,6127.2
1.8,38,M,married,0,personal,3,Y,N,Imported,0
1.6,28,M,married,0,company,3,Y,N,Domestic,0
1.8,44,M,married,0,personal,2,Y,Y,Domestic,0
1.5,33,M,married,0,personal,2,Y,N,Domestic,0
1.8,28,F,married,0,personal,2,N,N,Domestic,0
1.6,21,M,unmarried,0,personal,2,N,Y,Domestic,900
2.5,56,M,married,0,personal,1,Y,Y,Imported,391.2
1.4,52,M,married,0,personal,1,N,N,Domestic,0
1.8,52,M,married,0,personal,1,Y,N,Domestic,285.2
1.8,51,M,married,0,personal,1,Y,N,Domestic,5709.6
2.5,51,M,married,0,personal,1,N,N,Domestic,0
1.4,49,F,married,0,personal,1,Y,N,Imported,529.6
1.8,49,M,married,0,personal,1,N,Y,Domestic,0
1.8,49,M,married,0,personal,1,N,Y,Imported,0
1,47,M,married,0,personal,1,Y,N,Domestic,0
1.4,47,M,married,0,personal,1,Y,N,Domestic,0
1,46,M,married,0,personal,1,Y,N,Imported,15698
1.6,46,F,married,0,personal,1,Y,N,Domestic,0
1.8,46,M,married,0,personal,1,Y,Y,Domestic,0
1.8,46,M,married,0,personal,1,Y,N,Domestic,372.8
2,46,M,married,0,personal,1,Y,Y,Imported,0
1.6,45,M,married,0,personal,1,Y,N,Domestic,0
1.6,45,M,married,0,personal,1,N,N,Domestic,390
1.6,45,F,married,0,personal,1,Y,N,Domestic,1241.6
1.8,45,M,married,0,personal,1,N,N,Domestic,0
1.8,45,M,married,0,personal,1,Y,N,Domestic,0
2.2,45,M,married,0,personal,1,N,N,Domestic,0
2.4,45,M,unmarried,0,personal,1,Y,Y,Imported,0
1.3,44,M,married,0,personal,1,N,N,Domestic,232
1.8,44,M,married,0,personal,1,Y,N,Domestic,0
1.8,44,F,married,0,company,1,Y,Y,Imported,400
1.6,43,F,married,0,personal,1,Y,N,Imported,0
1.6,42,M,married,0,personal,1,Y,N,Domestic,0
1.8,42,M,married,0,personal,1,N,Y,Domestic,0
2,42,M,married,0,personal,1,Y,Y,Imported,944
2.5,42,M,married,0,personal,1,Y,N,Imported,0
1.6,41,M,married,0,personal,1,N,N,Domestic,390
1.6,41,M,married,0,personal,1,Y,Y,Imported,734.4
1.8,41,M,married,0,personal,1,Y,N,Domestic,0
1.8,41,M,married,0,personal,1,N,Y,Domestic,0
1.8,41,M,married,0,personal,1,Y,N,Domestic,0
1.8,41,M,married,0,personal,1,N,N,Domestic,0
1.8,41,M,married,0,personal,1,Y,N,Imported,480
1.8,41,M,married,0,personal,1,Y,Y,Domestic,936
2,41,F,married,0,personal,1,Y,Y,Imported,0
2,41,M,married,0,personal,1,Y,N,Domestic,768
3,41,M,married,0,personal,1,Y,Y,Imported,560
1.3,40,M,married,0,personal,1,Y,N,Domestic,240
1.8,40,M,married,0,personal,1,Y,N,Domestic,0
1.8,40,M,married,0,personal,1,Y,N,Imported,0
1.8,40,M,married,0,personal,1,Y,N,Domestic,0
1.8,40,M,married,0,personal,1,Y,N,Domestic,400
1.8,40,M,married,0,personal,1,Y,N,Imported,819.2
2.5,40,M,married,0,personal,1,Y,N,Imported,717.6
3,40,M,married,0,personal,1,Y,N,Imported,6027.2
1.4,39,M,married,0,personal,1,Y,N,Domestic,0
1.6,39,M,married,0,personal,1,Y,N,Domestic,0
1.6,39,M,married,0,personal,1,Y,N,Domestic,386.3
1.6,39,M,married,0,personal,1,Y,N,Domestic,487.8
1.8,39,M,married,0,personal,1,Y,N,Domestic,0
1.8,39,M,married,0,personal,1,Y,N,Domestic,0
1.8,39,M,married,0,personal,1,Y,N,Imported,0
1.8,39,M,married,0,personal,1,N,Y,Imported,0
1.6,38,F,married,0,personal,1,N,N,Domestic,0
1.6,38,M,married,0,personal,1,Y,N,Domestic,392
1.8,38,M,married,0,personal,1,Y,N,Imported,0
1.8,38,M,married,0,personal,1,Y,Y,Imported,0
1.8,38,F,married,0,personal,1,Y,N,Imported,360
2.3,38,M,married,0,personal,1,Y,N,Imported,0
1.8,37,M,married,0,personal,1,Y,N,Domestic,0
